,Step,rank0,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank6,rank9
1832,1832,201,18,201,16,201,18,201,201,201,21
1833,1833,201,18,201,16,201,18,201,18,201,20
1834,1834,201,16,201,21,201,18,201,17,201,20
1835,1835,201,19,201,19,167,20,201,19,201,20
1836,1836,201,16,201,20,201,201,201,19,201,19
1837,1837,201,17,201,15,201,18,201,20,201,18
1838,1838,201,16,201,16,201,17,201,22,201,19
1839,1839,201,17,201,38,201,20,201,18,201,21
1840,1840,201,15,201,18,201,17,201,20,201,26
1841,1841,201,16,201,17,201,18,201,18,201,16
1842,1842,201,18,201,16,201,18,201,201,201,18
1843,1843,201,17,201,19,201,21,201,201,201,21
1844,1844,201,17,201,20,201,20,201,18,201,19
1845,1845,201,15,201,17,201,16,201,19,201,18
1846,1846,201,16,201,15,201,20,201,20,201,20
1847,1847,201,17,201,17,201,18,201,18,201,19
1848,1848,201,16,201,18,201,16,201,201,201,21
1849,1849,201,17,201,17,201,19,201,19,201,19
1850,1850,201,19,201,15,201,17,201,17,201,19
1851,1851,201,16,201,18,201,22,201,21,201,16
1852,1852,201,18,201,17,201,17,201,19,201,17
1853,1853,201,17,201,19,201,19,201,19,201,20
1854,1854,201,18,201,16,201,201,201,18,201,17
1855,1855,201,17,201,18,201,19,201,18,201,201
1856,1856,201,17,201,18,201,19,201,17,201,18
1857,1857,201,16,201,18,201,19,201,18,201,16
1858,1858,201,17,201,17,201,19,201,18,201,18
1859,1859,201,16,201,18,201,17,201,17,201,21
1860,1860,201,15,201,18,201,22,201,22,201,19
1861,1861,201,16,201,18,201,19,201,19,201,21
1862,1862,201,17,201,17,201,19,201,18,201,20
1863,1863,201,19,201,16,201,20,201,201,201,21
1864,1864,201,17,201,15,201,20,201,18,201,68
1865,1865,201,16,201,17,201,17,201,19,201,18
1866,1866,201,17,201,20,201,17,201,18,201,20
1867,1867,201,16,201,19,201,19,201,17,201,19
1868,1868,201,17,201,20,201,18,201,16,201,22
1869,1869,201,14,201,19,201,18,201,201,201,19
1870,1870,201,17,201,18,201,22,201,20,201,20
1871,1871,201,18,201,19,201,201,201,17,201,19
1872,1872,201,18,201,18,201,20,201,17,201,201
1873,1873,201,18,201,17,201,19,201,17,201,18
1874,1874,201,17,201,17,201,19,201,19,201,20
1875,1875,201,17,201,19,201,22,201,22,201,28
1876,1876,201,20,201,20,201,17,201,18,201,20
1877,1877,201,17,201,25,201,17,201,201,201,16
1878,1878,201,201,201,16,201,20,201,19,201,19
1879,1879,201,17,201,16,201,19,201,20,201,20
1880,1880,201,18,201,201,201,24,201,21,201,15
1881,1881,201,16,201,19,201,18,201,18,201,18
1882,1882,201,19,201,16,201,20,201,20,201,17
1883,1883,201,17,201,16,201,18,201,19,201,22
1884,1884,201,17,201,17,201,18,201,19,201,18
1885,1885,201,17,201,201,201,19,201,22,201,21
1886,1886,201,201,201,16,201,20,201,18,201,18
1887,1887,201,17,201,201,201,15,201,20,201,21
1888,1888,201,201,201,201,201,18,201,21,201,19
1889,1889,201,18,201,16,201,18,201,18,201,18
1890,1890,201,17,201,17,201,18,201,18,201,17
1891,1891,201,18,201,18,171,15,201,18,201,17
1892,1892,201,18,201,19,201,18,201,18,201,19
1893,1893,201,21,201,19,201,201,201,18,201,17
1894,1894,201,18,201,18,201,22,201,17,201,21
1895,1895,201,22,201,18,201,17,201,16,201,21
1896,1896,201,18,201,19,201,18,201,20,201,23
1897,1897,201,15,201,16,201,17,201,17,201,20
1898,1898,201,16,201,19,201,16,201,201,201,20
1899,1899,201,18,201,21,201,21,201,19,201,20
1900,1900,201,18,201,16,201,18,201,17,201,17
1901,1901,201,19,201,16,201,201,201,19,201,17
1902,1902,201,16,201,16,201,17,201,24,201,17
1903,1903,201,17,201,20,201,20,201,17,201,18
1904,1904,201,17,201,19,201,19,201,17,201,18
1905,1905,201,17,201,18,201,20,201,16,201,17
1906,1906,201,16,201,18,201,42,201,22,201,21
1907,1907,201,16,201,18,201,16,201,201,201,18
1908,1908,201,16,201,201,201,19,201,24,201,61
1909,1909,201,18,201,17,201,16,201,17,201,19
1910,1910,201,18,201,16,201,19,201,19,201,16
1911,1911,201,19,201,17,201,18,201,21,201,25
1912,1912,201,18,201,17,201,19,201,16,201,20
1913,1913,201,26,201,16,201,21,201,19,201,17
1914,1914,201,16,201,16,201,18,201,20,201,20
1915,1915,201,19,201,20,201,20,201,19,201,18
1916,1916,201,16,201,17,201,22,201,19,201,21
1917,1917,201,19,201,201,201,17,201,19,201,21
1918,1918,201,17,201,19,201,16,201,16,201,21
1919,1919,201,18,201,16,201,18,201,17,201,16
1920,1920,201,16,201,19,201,20,201,17,201,21
1921,1921,201,18,201,18,201,18,201,19,201,21
1922,1922,201,17,201,201,201,21,201,22,201,19
1923,1923,201,18,201,15,201,19,201,201,201,22
1924,1924,201,18,201,16,201,15,201,21,201,20
1925,1925,201,16,201,18,201,201,201,18,201,18
1926,1926,201,17,201,18,201,20,201,20,201,201
1927,1927,201,16,201,17,201,20,201,15,201,16
1928,1928,201,15,201,20,201,21,201,19,201,18
1929,1929,201,18,201,21,201,18,201,17,201,21
1930,1930,201,19,201,17,201,19,201,18,201,16
1931,1931,201,18,201,15,201,24,201,18,201,15
1932,1932,201,17,201,18,201,15,201,19,201,15
1933,1933,201,201,201,18,201,18,201,201,201,20
1934,1934,201,15,201,18,201,18,201,16,201,23
1935,1935,201,17,201,19,201,20,201,20,201,20
1936,1936,201,15,201,17,167,17,201,25,201,18
1937,1937,201,17,201,19,201,19,201,18,201,20
1938,1938,201,15,201,18,201,21,201,16,201,19
1939,1939,201,17,201,17,201,201,201,17,201,17
1940,1940,201,17,201,201,201,20,201,201,201,19
1941,1941,201,19,201,17,201,17,201,22,201,20
1942,1942,201,17,201,16,201,201,201,19,201,17
1943,1943,201,18,201,18,201,19,201,16,201,20
1944,1944,201,17,201,16,201,18,201,17,201,20
1945,1945,201,18,201,17,201,18,201,17,201,18
1946,1946,201,15,201,16,201,20,201,19,201,18
1947,1947,201,18,201,16,201,15,201,19,201,18
1948,1948,201,16,201,16,201,18,201,18,201,18
1949,1949,201,19,201,201,201,201,201,24,201,19
1950,1950,201,16,201,18,201,17,201,17,201,16
1951,1951,201,18,201,16,201,16,201,20,201,201
1952,1952,201,14,201,20,201,18,201,16,201,18
1953,1953,201,16,201,20,201,201,201,16,201,21
1954,1954,201,17,201,19,201,18,201,201,201,16
1955,1955,201,15,201,17,201,21,201,17,201,19
1956,1956,201,15,201,16,201,19,201,201,201,20
1957,1957,201,18,201,16,201,18,201,19,201,18
1958,1958,201,201,201,19,201,19,201,16,201,19
1959,1959,201,19,201,18,201,18,201,18,201,18
1960,1960,201,16,201,19,201,20,201,19,201,18
1961,1961,201,16,201,18,201,17,201,20,201,20
1962,1962,201,15,201,18,201,23,201,22,201,20
1963,1963,201,17,201,18,201,201,201,17,201,17
1964,1964,201,16,201,17,201,21,201,20,201,18
1965,1965,201,19,201,59,201,17,201,19,201,20
1966,1966,201,17,201,23,201,18,201,19,201,19
1967,1967,201,16,201,18,201,17,201,201,201,16
1968,1968,201,16,201,17,201,16,201,20,201,22
1969,1969,201,17,201,15,201,20,201,39,201,17
1970,1970,201,15,201,16,201,17,201,19,201,201
1971,1971,201,201,201,17,201,19,201,18,201,19
1972,1972,201,16,201,26,201,201,201,19,201,17
1973,1973,201,17,201,18,201,201,201,19,201,20
1974,1974,201,16,201,16,201,22,201,18,201,18
1975,1975,201,18,201,15,201,17,201,18,201,17
1976,1976,201,16,201,201,201,20,201,19,201,21
1977,1977,201,15,201,19,201,73,201,17,201,18
1978,1978,201,17,201,18,201,19,201,18,201,17
1979,1979,201,17,201,18,201,18,201,21,201,17
1980,1980,201,17,201,18,201,16,201,16,201,19
1981,1981,201,16,201,15,201,19,201,201,201,18
1982,1982,201,18,201,32,201,20,201,17,201,18
1983,1983,201,18,201,16,201,20,201,22,201,39
1984,1984,201,16,201,18,201,20,201,21,201,20
1985,1985,201,18,201,17,201,21,201,16,201,19
1986,1986,201,15,201,16,201,20,201,17,201,18
1987,1987,201,15,201,15,201,22,201,17,201,18
1988,1988,201,20,201,15,201,19,201,21,201,21
1989,1989,201,16,201,17,201,23,201,22,201,16
1990,1990,201,19,201,18,201,17,201,18,201,19
1991,1991,201,16,201,17,201,22,201,17,201,18
1992,1992,201,19,201,16,201,17,201,18,201,16
1993,1993,201,17,201,16,201,17,201,17,201,20
1994,1994,201,19,201,19,201,20,201,21,201,17
1995,1995,201,17,201,18,201,19,201,17,201,17
1996,1996,201,15,201,16,201,201,201,21,201,23
1997,1997,201,17,201,17,201,18,201,201,201,19
1998,1998,201,16,201,19,201,17,201,18,201,21
1999,1999,201,17,201,18,201,17,201,19,201,21
2000,2000,201,17,201,19,201,19,201,19,201,19
2001,2001,201,16,201,18,201,19,201,21,201,20
2002,2002,201,18,201,201,201,19,201,17,201,20
2003,2003,201,14,201,19,201,22,201,19,201,17
2004,2004,201,17,201,18,201,17,201,17,201,20
2005,2005,201,16,201,91,201,18,201,20,201,16
2006,2006,201,17,201,19,201,18,201,21,201,18
2007,2007,201,19,201,18,201,201,201,18,201,20
2008,2008,201,15,201,19,201,19,201,21,201,19
2009,2009,201,16,201,17,201,17,201,20,201,19
2010,2010,201,16,201,38,201,20,201,19,201,17
2011,2011,201,17,201,17,201,17,201,22,201,18
2012,2012,201,22,201,17,201,21,201,20,201,16
2013,2013,201,17,201,16,201,18,201,19,201,22
2014,2014,201,19,201,16,201,19,201,17,201,19
2015,2015,201,18,201,18,201,16,201,20,201,20
2016,2016,201,18,201,16,201,18,201,18,201,19
2017,2017,201,17,201,15,201,201,201,15,201,17
2018,2018,201,20,201,15,201,18,201,20,201,23
2019,2019,201,16,201,16,201,15,201,21,201,18
2020,2020,201,17,201,17,201,19,201,20,201,20
2021,2021,201,18,201,18,201,21,201,19,201,43
2022,2022,201,16,201,18,201,19,201,17,201,20
2023,2023,201,21,201,17,201,17,201,17,201,19
2024,2024,201,18,201,201,201,18,201,19,201,21
2025,2025,201,15,201,19,201,21,201,201,201,19
2026,2026,201,17,201,20,201,18,201,18,201,20
2027,2027,201,19,201,18,201,17,201,18,201,19
2028,2028,201,17,201,19,201,17,201,20,201,19
2029,2029,201,14,201,19,201,17,201,19,201,18
2030,2030,201,19,201,18,201,19,201,18,201,18
2031,2031,201,16,201,17,201,17,201,17,201,18
2032,2032,201,18,201,21,201,19,201,20,201,20
2033,2033,201,15,201,16,201,17,201,18,201,19
2034,2034,201,17,201,14,201,20,201,201,201,18
2035,2035,201,21,201,17,201,17,201,18,201,18
2036,2036,201,15,201,201,201,20,201,18,201,21
2037,2037,201,16,201,17,201,23,201,201,201,20
2038,2038,201,16,201,17,201,18,201,20,201,20
2039,2039,201,16,201,15,201,20,201,17,201,19
2040,2040,201,18,201,18,201,201,201,19,201,17
2041,2041,201,17,201,16,201,20,201,22,201,18
2042,2042,201,17,201,201,201,20,201,18,201,19
2043,2043,201,15,201,18,201,201,201,17,201,22
2044,2044,201,17,201,15,201,17,201,20,201,19
2045,2045,201,15,201,19,201,28,201,19,201,19
2046,2046,201,20,201,18,201,21,201,21,201,19
2047,2047,201,18,201,19,201,17,201,19,201,17
2048,2048,201,17,201,17,201,20,201,18,201,17
2049,2049,201,16,201,16,201,16,201,17,201,21
2050,2050,201,201,201,19,201,28,201,20,201,20
2051,2051,201,16,201,201,201,201,201,18,201,20
2052,2052,201,18,201,17,201,17,201,19,201,16
2053,2053,201,16,201,18,201,201,201,18,201,18
2054,2054,201,14,201,16,201,18,201,18,201,19
2055,2055,201,19,201,18,201,18,201,20,201,29
2056,2056,201,39,201,18,201,18,201,201,201,19
2057,2057,201,16,201,19,201,19,201,19,201,18
2058,2058,201,19,201,32,201,20,201,18,201,20
2059,2059,201,18,201,18,201,21,201,17,201,17
2060,2060,201,17,201,18,201,201,201,18,201,201
2061,2061,201,16,201,18,158,17,201,21,201,19
2062,2062,201,17,201,17,201,16,201,201,201,20
2063,2063,201,17,201,18,201,17,201,201,201,20
2064,2064,201,16,201,17,201,16,201,17,201,19
2065,2065,201,16,201,16,201,201,201,20,201,18
2066,2066,201,17,201,201,201,17,201,18,201,19
2067,2067,201,19,201,22,201,20,201,19,201,17
2068,2068,201,16,201,18,201,201,201,17,201,18
2069,2069,201,14,201,19,201,19,201,16,201,20
2070,2070,201,201,201,16,129,16,201,18,201,27
2071,2071,201,18,201,17,201,18,201,19,201,19
2072,2072,201,17,201,17,201,18,201,19,201,18
2073,2073,201,16,201,16,201,15,201,19,201,19
2074,2074,201,17,201,18,124,17,201,18,201,19
2075,2075,201,20,201,19,201,20,201,19,201,21
2076,2076,201,15,201,17,201,18,201,17,201,18
2077,2077,201,16,201,17,195,19,201,17,201,20
2078,2078,201,15,201,16,201,16,201,15,201,19
2079,2079,201,16,201,16,74,21,201,18,201,16
2080,2080,201,17,201,15,201,18,201,16,201,18
2081,2081,201,17,201,19,201,20,201,18,201,18
2082,2082,201,16,201,17,201,15,201,18,201,18
2083,2083,201,201,201,18,201,18,201,19,201,16
2084,2084,201,201,201,16,201,17,201,18,201,17
2085,2085,201,16,201,17,201,15,201,17,201,21
2086,2086,201,19,201,18,201,22,201,16,201,16
2087,2087,201,16,201,18,201,19,201,17,201,19
2088,2088,201,17,201,16,201,18,201,19,201,23
2089,2089,201,17,201,18,140,20,201,21,201,18
2090,2090,201,17,201,17,201,16,201,19,201,18
2091,2091,201,17,201,15,138,21,201,18,201,16
2092,2092,201,16,201,20,201,16,201,18,201,20
2093,2093,201,25,201,16,201,18,201,18,201,21
2094,2094,201,15,201,16,174,18,201,201,201,17
2095,2095,201,16,201,16,201,20,201,19,201,20
2096,2096,201,16,201,201,201,17,201,201,201,21
2097,2097,201,17,201,17,201,17,201,201,201,16
2098,2098,201,18,201,17,178,20,201,19,201,18
2099,2099,201,15,201,201,201,20,201,21,201,19
2100,2100,201,19,201,19,201,18,201,16,201,20
2101,2101,201,16,201,18,201,18,201,18,201,17
2102,2102,201,16,201,201,201,19,201,17,201,17
2103,2103,201,16,201,17,166,17,201,19,201,16
2104,2104,201,14,201,201,201,201,201,20,201,20
2105,2105,201,16,201,16,113,19,201,20,201,19
2106,2106,201,16,201,16,102,17,201,18,201,20
2107,2107,201,16,201,18,201,23,201,16,201,20
2108,2108,201,14,201,17,201,20,201,21,201,38
2109,2109,201,18,201,15,201,17,201,16,201,16
2110,2110,201,18,201,16,201,18,201,20,201,19
2111,2111,201,14,201,16,104,20,201,20,201,16
2112,2112,201,15,201,19,201,18,201,18,201,16
2113,2113,201,19,201,17,201,16,201,22,201,17
2114,2114,201,18,201,19,201,19,201,18,201,16
2115,2115,201,17,201,22,201,19,201,18,201,18
2116,2116,201,15,201,16,201,19,201,21,201,17
2117,2117,201,15,201,18,201,17,201,17,201,17
2118,2118,201,16,201,19,146,19,201,20,201,17
2119,2119,201,16,201,16,143,201,201,201,201,19
2120,2120,201,16,201,17,201,18,201,19,201,18
2121,2121,201,17,201,19,201,19,201,18,201,19
2122,2122,201,17,201,17,127,20,201,18,201,17
2123,2123,201,16,201,17,201,18,201,18,201,18
2124,2124,201,15,201,16,201,18,201,201,201,18
2125,2125,201,17,201,20,201,19,201,19,201,20
2126,2126,201,16,201,17,112,17,201,16,201,19
2127,2127,201,16,201,17,201,19,201,18,201,18
2128,2128,201,18,201,201,112,19,201,201,201,19
2129,2129,201,17,201,201,201,18,201,19,201,17
2130,2130,201,17,201,17,201,16,201,17,201,20
2131,2131,201,18,201,18,201,19,201,18,201,18
2132,2132,201,18,201,16,201,18,201,19,201,201
2133,2133,201,17,201,21,201,19,201,201,201,19
2134,2134,201,18,201,18,201,18,201,17,201,21
2135,2135,201,19,201,15,201,19,201,17,201,17
2136,2136,201,16,201,17,137,19,201,19,201,16
2137,2137,201,17,201,17,201,201,201,18,201,19
2138,2138,201,17,201,19,127,201,201,17,201,17
2139,2139,201,17,201,18,201,20,201,20,201,16
2140,2140,201,17,201,201,201,20,201,19,201,18
2141,2141,201,18,201,16,201,16,201,19,201,18
2142,2142,201,17,201,18,201,19,201,20,201,17
2143,2143,201,18,201,19,201,18,201,18,201,17
2144,2144,201,18,201,15,201,17,201,16,201,17
2145,2145,201,14,201,17,201,18,201,18,201,17
2146,2146,201,17,201,17,115,17,201,19,201,18
2147,2147,201,16,201,20,201,19,201,201,201,20
2148,2148,201,15,201,17,136,15,201,201,201,19
2149,2149,201,15,201,17,201,18,201,17,201,20
2150,2150,201,18,201,18,112,21,201,19,201,19
2151,2151,201,19,201,16,96,201,201,17,201,19
2152,2152,201,17,201,18,96,21,201,20,201,16
2153,2153,201,15,201,15,201,19,201,17,201,19
2154,2154,201,17,201,19,103,17,201,201,201,20
2155,2155,201,18,201,18,201,19,201,201,201,17
2156,2156,201,17,201,18,116,19,201,18,201,19
2157,2157,201,16,201,17,201,20,201,21,201,20
2158,2158,201,16,201,18,153,201,201,17,201,18
2159,2159,201,17,201,16,113,18,201,16,201,20
2160,2160,201,19,201,18,84,17,201,19,201,20
2161,2161,201,15,201,16,121,17,201,201,201,16
2162,2162,201,18,201,17,201,18,201,18,201,17
2163,2163,201,17,201,17,201,201,201,19,201,20
2164,2164,201,16,201,19,201,17,201,20,201,201
2165,2165,201,16,201,22,201,19,201,18,201,201
2166,2166,201,14,201,16,101,20,201,18,201,21
2167,2167,201,17,201,16,201,17,201,18,201,16
2168,2168,201,19,201,18,133,19,201,201,201,39
2169,2169,201,15,201,19,82,17,201,17,201,18
2170,2170,201,14,201,17,190,20,201,19,201,17
2171,2171,201,14,201,20,94,18,201,18,201,22
2172,2172,201,18,201,19,201,15,201,17,201,19
2173,2173,201,16,201,15,90,18,201,17,201,21
2174,2174,201,68,201,17,111,18,201,15,201,19
2175,2175,201,19,201,19,124,19,201,18,201,19
2176,2176,201,19,201,18,89,18,201,201,201,19
2177,2177,201,17,201,17,201,19,201,20,201,17
2178,2178,201,16,201,16,72,201,201,201,201,51
2179,2179,201,17,201,201,201,21,201,18,201,20
2180,2180,201,15,201,19,90,20,201,19,201,18
2181,2181,201,15,201,201,201,17,201,201,201,19
2182,2182,201,17,201,16,201,17,201,20,201,18
2183,2183,201,19,201,17,185,17,201,18,201,21
2184,2184,201,16,201,17,201,17,201,18,201,19
2185,2185,201,19,201,15,78,16,201,201,201,15
2186,2186,201,16,201,17,151,19,201,201,201,20
2187,2187,201,17,201,16,111,17,201,201,201,19
2188,2188,201,17,201,17,89,18,201,201,201,18
2189,2189,201,16,201,19,201,201,201,18,201,20
2190,2190,201,15,201,18,201,17,201,17,201,20
2191,2191,201,15,201,17,99,201,201,201,201,18
2192,2192,201,18,201,201,201,17,201,18,201,16
2193,2193,201,201,201,17,201,18,201,16,201,41
2194,2194,201,17,201,17,129,21,201,19,201,19
2195,2195,201,17,201,17,176,20,201,19,201,16
2196,2196,201,17,201,18,83,20,201,19,201,17
2197,2197,201,17,201,201,119,20,201,18,201,19
2198,2198,201,18,201,17,80,17,201,19,201,23
2199,2199,201,17,201,18,170,20,201,18,201,21
2200,2200,201,16,201,18,79,19,201,16,201,19
2201,2201,201,18,201,16,201,17,201,18,201,20
2202,2202,201,17,201,16,68,22,201,20,201,19
2203,2203,201,15,201,16,201,18,201,18,201,19
2204,2204,201,17,201,201,82,19,201,21,201,17
2205,2205,201,17,201,17,201,201,201,18,201,56
2206,2206,201,17,201,201,201,19,201,201,201,18
2207,2207,201,19,201,16,127,18,201,19,201,16
2208,2208,201,16,201,18,201,18,201,18,201,19
2209,2209,201,16,201,18,105,18,201,20,201,20
2210,2210,201,19,201,16,73,18,201,18,201,21
2211,2211,201,17,201,16,94,201,201,15,201,21
2212,2212,201,18,201,17,201,20,201,17,201,19
2213,2213,201,15,201,16,159,16,201,18,201,17
2214,2214,201,16,201,18,105,201,201,19,201,18
2215,2215,201,18,201,19,201,16,201,16,201,19
2216,2216,201,20,201,16,201,20,201,20,201,18
2217,2217,201,18,201,15,201,18,201,201,201,20
2218,2218,201,15,201,19,119,18,201,18,201,19
2219,2219,201,16,201,18,201,21,201,19,201,18
2220,2220,201,17,201,16,142,17,201,17,201,20
2221,2221,201,33,201,17,107,16,201,17,201,19
2222,2222,201,17,201,18,201,16,201,18,201,16
2223,2223,201,15,201,20,64,19,201,21,201,16
2224,2224,201,17,201,17,201,18,201,19,201,14
2225,2225,201,15,201,19,57,201,201,18,201,16
2226,2226,201,17,201,201,168,17,201,201,201,17
2227,2227,201,16,201,15,201,27,201,21,201,20
2228,2228,201,14,201,15,201,18,201,20,201,18
2229,2229,201,18,201,15,99,19,201,21,201,20
2230,2230,201,17,201,19,140,17,201,18,201,17
2231,2231,201,16,201,17,82,16,201,18,201,22
2232,2232,201,16,201,201,201,16,201,18,201,21
2233,2233,201,21,201,17,114,19,201,17,201,23
2234,2234,201,16,201,19,119,22,201,19,201,20
2235,2235,201,15,201,16,201,18,201,201,201,18
2236,2236,201,20,201,17,74,20,201,15,201,18
2237,2237,201,17,201,17,201,16,201,18,201,17
2238,2238,201,17,201,18,199,19,201,19,201,19
2239,2239,201,15,201,16,85,18,201,22,201,17
2240,2240,201,16,201,18,106,17,201,17,201,18
2241,2241,201,17,201,17,105,20,201,17,201,19
2242,2242,201,17,201,16,75,21,201,19,201,18
2243,2243,201,17,201,20,164,17,201,23,201,54
2244,2244,201,45,201,16,44,20,201,201,201,15
2245,2245,201,18,201,17,90,19,201,19,201,19
2246,2246,201,23,201,18,150,21,201,17,201,201
2247,2247,201,19,201,18,128,18,201,19,201,18
2248,2248,201,15,201,18,66,18,201,18,201,19
2249,2249,201,14,201,17,60,14,201,201,201,20
2250,2250,201,17,201,20,135,17,201,20,201,20
2251,2251,201,16,201,17,110,201,201,15,201,20
2252,2252,201,17,201,17,201,19,201,19,201,16
2253,2253,201,201,201,18,107,16,201,18,201,16
2254,2254,201,18,201,17,81,17,201,17,201,20
2255,2255,201,16,201,20,201,18,201,21,201,18
2256,2256,201,19,201,17,90,20,201,18,201,24
2257,2257,201,17,201,20,116,19,201,17,201,20
2258,2258,201,18,201,17,128,20,201,18,201,18
2259,2259,201,17,201,19,56,18,201,22,201,21
2260,2260,201,17,201,18,71,201,201,20,201,19
2261,2261,201,15,201,16,201,22,201,17,201,17
2262,2262,201,17,201,201,201,16,201,17,201,17
2263,2263,201,19,201,15,79,19,201,16,201,21
2264,2264,201,16,201,17,81,201,201,17,201,21
2265,2265,201,16,201,17,201,18,201,16,201,18
2266,2266,201,18,201,201,201,17,201,19,201,19
2267,2267,201,18,201,201,69,20,201,17,201,18
2268,2268,201,17,201,18,84,17,201,18,201,21
2269,2269,201,18,201,17,137,22,201,14,201,18
2270,2270,201,201,201,18,201,20,201,17,201,19
2271,2271,201,17,201,201,143,20,201,201,201,21
2272,2272,201,19,201,19,76,16,201,19,201,17
2273,2273,201,16,201,17,201,16,201,17,201,17
2274,2274,201,18,201,19,50,17,201,19,201,16
2275,2275,201,16,201,201,98,18,201,20,201,17
2276,2276,201,21,201,18,121,17,201,22,201,17
2277,2277,201,17,201,201,201,17,201,19,201,15
2278,2278,201,17,201,28,141,18,201,201,201,16
2279,2279,201,18,201,17,201,19,201,18,201,19
2280,2280,201,19,201,17,77,18,201,201,201,17
2281,2281,201,16,201,16,201,21,201,20,201,18
2282,2282,201,17,201,15,201,17,201,21,201,16
2283,2283,201,19,201,17,153,18,201,17,201,18
2284,2284,201,17,201,16,62,17,201,16,201,19
2285,2285,201,17,201,16,201,19,201,17,201,19
2286,2286,201,16,201,17,64,20,201,20,201,19
2287,2287,201,16,201,18,77,18,201,19,201,19
2288,2288,201,17,201,20,98,16,201,20,201,16
2289,2289,201,17,201,18,66,17,201,17,201,19
